listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_total_listings_count,host_identity_verified,neighborhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
6940108,Classic Upper East Side 1 Bed (king bed) Apt,13031379,2014-03-11,New York/ New York/ United States,,,,1.0,t,Upper East Side,Manhattan,New York,40.77252,-73.9556,Entire apartment,Entire place,3,1.0,"['Hair dryer', 'Bed linens', 'Iron', 'Essentials', 'Hangers', 'Smoke alarm', 'TV', 'Dedicated workspace', 'Wifi', 'Shampoo', 'Cable TV', 'Heating', 'Fire extinguisher', 'Dishes and silverware', 'Paid parking off premises', 'Hot water', 'Air conditioning', 'Long term stays allowed', 'Carbon monoxide alarm', 'Kitchen']",140,4,28,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f
32767879,Habitacion privada Unam/Coyoacan,158477106,2017-11-12,Mexico City/ Mexico City/ Mexico,within an hour,1.0,,1.0,t,Coyoacan,,Mexico City,19.33749,-99.18406,Private room in apartment,Private room,1,1.0,"['Washer', 'Dedicated workspace', 'Free street parking', 'Shampoo', 'Essentials', 'Cooking basics', 'Host greets you', 'Hair dryer', 'Kitchen', 'Iron', 'Hangers', 'Dishes and silverware', 'Fire extinguisher', 'Wifi', 'Free parking on premises', 'Coffee maker', 'Hot water', 'Extra pillows and blankets', 'Long term stays allowed']",265,2,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
32842417,Charmoso quarto Refugio - Jd Guanabara Galeao GIG,24521701,2014-12-05,Rio de Janeiro/ State of Rio de Janeiro/ Brazil,within an hour,1.0,0.67,6.0,t,Jardim Guanabara,,Rio de Janeiro,-22.81377,-43.19651,Private room in house,Private room,2,1.0,"['Elevator', 'Dedicated workspace', 'Kitchen', 'Washer', 'Air conditioning', 'Pool', 'Long term stays allowed', 'Essentials', 'TV', 'Iron', 'Wifi', 'Hangers', 'Free parking on premises', 'Lock on bedroom door']",119,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
1889713,Deco-style 50m2 apart in Montmartre,6864945,2013-06-11,Paris/ Ile-de-France/ France,,,,1.0,t,Opera,,Paris,48.88131,2.34546,Entire apartment,Entire place,2,1.0,"['Shampoo', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Washer', 'Dryer', 'Wifi', 'Elevator', 'Long term stays allowed', 'Cable TV']",98,3,1125,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f
28966707,Private Bath & Fire Escape Brooklyn Bedroom,142059543,2017-07-23,Brooklyn/ New York/ United States,,,,2.0,t,Williamsburg,Brooklyn,New York,40.7185,-73.944,Private room in apartment,Private room,2,1.0,"['Extra pillows and blankets', 'First aid kit', 'Free parking on premises', 'Lockbox', 'Bed linens', 'Iron', 'Hangers', 'Essentials', 'Smoke alarm', 'TV', 'Lock on bedroom door', 'Shampoo', 'Shower gel', 'Heating', 'Wifi', 'Hot water', 'Air conditioning', 'Long term stays allowed', 'Carbon monoxide alarm', 'Kitchen']",70,30,1125,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t
8711880,Paris Trendy Apartment,45729619,2015-10-04,Lyon/ Auvergne-RhÃÂ´ne-Alpes/ France,,,,1.0,t,Popincourt,,Paris,48.85897,2.37985,Entire apartment,Entire place,2,1.0,"['Paid parking off premises', 'Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Elevator', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you']",59,3,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
10806472,Copacabana ponto previlegiado,49922002,2015-11-26,Rio de Janeiro/ State of Rio de Janeiro/ Brazil,,,,3.0,t,Copacabana,,Rio de Janeiro,-22.97041,-43.18404,Private room in apartment,Private room,2,1.0,"['Extra pillows and blankets', 'Essentials', 'Hangers', 'Coffee maker', 'Dedicated workspace', 'Washer', 'Bed linens', 'Hot water', 'Long term stays allowed', 'Microwave', 'Refrigerator', 'Wifi', 'Iron', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Hair dryer', 'Pocket wifi', 'Elevator', 'Kitchen', 'Oven']",160,2,1125,97.0,10.0,10.0,10.0,10.0,10.0,10.0,f
9825021,Laidback local living,7158208,2013-06-27,Sydney/ New South Wales/ Australia,,,,1.0,t,Leichhardt,,Sydney,-33.87519,151.17113,Private room in house,Private room,2,1.0,"['Washer', 'Iron', 'Long term stays allowed', 'Smoke alarm', 'Essentials', 'Dedicated workspace', 'Kitchen', 'Hangers', 'First aid kit', 'Wifi', 'TV']",65,2,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
32847146,"Large, Private & Warm: Great For Extended Stay!",37703550,2015-07-06,New York/ New York/ United States,within an hour,1.0,0.63,2.0,t,Washington Heights,Manhattan,New York,40.84812,-73.93772,Private room in apartment,Private room,1,1.0,"['Refrigerator', 'Microwave', 'Air conditioning', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Dedicated workspace', 'Host greets you', 'Hot water', 'Long term stays allowed', 'Essentials', 'Dishes and silverware', 'TV', 'Wifi', 'Heating', 'Cooking basics', 'Stove', 'Elevator']",30,1,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
9751043,Best of Brooklyn Pets OK Fast Internet Pro Cleaned,393473,2011-02-15,New York/ New York/ United States,within an hour,1.0,0.91,1.0,t,Bedford-Stuyvesant,Brooklyn,New York,40.69227,-73.95187,Entire apartment,Entire place,4,2.0,"['Refrigerator', 'Microwave', 'Shampoo', 'Air conditioning', 'Free street parking', 'Bathtub', 'Outlet covers', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Dedicated workspace', 'Fire extinguisher', 'Crib', 'Hot water', 'Long term stays allowed', 'Lockbox', 'Hair dryer', 'Bed linens', 'Room-darkening shades', 'Essentials', 'Dishes and silverware', 'TV', 'Wifi', 'Heating', 'Cable TV', 'Cooking basics', 'First aid kit', 'Stove', 'Carbon monoxide alarm']",100,4,130,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f
25576927,Paola Guest House,5614374,2013-03-25,Rome/ Lazio/ Italy,,,1.0,4.0,t,XII Monte Verde,,Rome,41.87486,12.46792,Private room in apartment,Private room,2,1.0,"['Paid parking off premises', 'Lock on bedroom door', 'Dedicated workspace', 'Microwave', 'Fire extinguisher', 'Hangers', 'Luggage dropoff allowed', 'Refrigerator', 'Dishes and silverware', 'Host greets you', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'Crib', 'TV', 'Air conditioning', 'Coffee maker', 'Hot water', 'Free street parking', 'Extra pillows and blankets', 'Essentials', 'First aid kit', 'Bed linens', 'Room-darkening shades']",45,1,20,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f
4562078,Luxury Apt  3 Bedrooms 4 Bathrooms,23649916,2014-11-12,Rome/ Lazio/ Italy,within an hour,1.0,,1.0,t,I Centro Storico,,Rome,41.90767,12.4543,Entire apartment,Entire place,8,3.0,"['Dishwasher', 'Lockbox', 'Washer', 'Dedicated workspace', 'Microwave', 'Fire extinguisher', 'Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Bathtub', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'Crib', 'High chair', 'TV', 'Patio or balcony', 'Smoke alarm', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Free street parking', 'Cable TV', 'Oven', 'Dryer', 'Shampoo', 'Single level home', 'Essentials', 'First aid kit', 'Paid parking on premises', 'Carbon monoxide alarm']",229,3,30,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t
40747415,Spanish Steps amazing apartment with terrace,13766340,2014-04-01,Rome/ Lazio/ Italy,within an hour,0.99,1.0,36.0,t,I Centro Storico,,Rome,41.90752,12.47908,Entire apartment,Entire place,2,1.0,"['Pack \u2019n Play/travel crib', 'Dishes and silverware', 'Shampoo', 'Lockbox', 'TV', 'Patio or balcony', 'Microwave', 'Cooking basics', 'Long term stays allowed', 'Wifi', 'Essentials', 'Hair dryer', 'Air conditioning', 'First aid kit', 'Coffee maker', 'Hot water', 'Iron', 'Bed linens', 'Kitchen', 'Heating']",65,3,99,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t
19207312,Huge bedroom w/ private living room in big house!,6287848,2013-05-08,New York/ New York/ United States,,,,1.0,t,Park Slope,Brooklyn,New York,40.68091,-73.97535,Private room in house,Private room,3,1.0,"['Refrigerator', 'Microwave', 'Air conditioning', 'Kitchen', 'Keypad', 'Coffee maker', 'Oven', 'Smoke alarm', 'Hangers', 'Washer', 'Dryer', 'Fire extinguisher', 'Hot water', 'Long term stays allowed', 'Essentials', 'Dishes and silverware', 'Dishwasher', 'Wifi', 'Heating', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Carbon monoxide alarm']",100,30,1125,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
2649068,Beautiful room minutes to Manhattan,13561853,2014-03-26,New York/ New York/ United States,within an hour,1.0,1.0,2.0,t,Sunnyside,Queens,New York,40.73989,-73.9226,Private room in apartment,Private room,2,1.0,"['Hair dryer', 'Stove', 'Smoke alarm', 'Hangers', 'Essentials', 'Dishes and silverware', 'Refrigerator', 'Wifi', 'Shampoo', 'Heating', 'Free street parking', 'Hot water', 'Air conditioning', 'Long term stays allowed', 'Carbon monoxide alarm', 'Kitchen', 'Cooking basics', 'Coffee maker']",60,30,125,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f
37617560,Fiera di Roma e Fiumicino da Patty,30634942,2015-04-05,Rome/ Lazio/ Italy,within an hour,1.0,0.94,1.0,t,XI Arvalia/Portuense,,Rome,41.82332,12.29823,Private room in house,Private room,2,1.0,"['Dishwasher', 'Lock on bedroom door', 'Dedicated workspace', 'Microwave', 'Hangers', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Wifi', 'Hair dryer', 'Kitchen', 'Breakfast', 'Heating', 'Garden or backyard', 'TV', 'Patio or balcony', 'Smoke alarm', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Free street parking', 'Free parking on premises', 'Oven', 'Shampoo', 'Essentials', 'Carbon monoxide alarm']",28,1,30,96.0,10.0,10.0,10.0,10.0,9.0,10.0,f
42643804,Cuarto verde en Casa Miami a solo 5 min del WTC,64438322,2016-03-25,Mexico City/ Mexico City/ Mexico,within a few hours,0.67,0.77,0.0,t,Benito Juarez,,Mexico City,19.39675,-99.17632,Private room in house,Private room,1,1.0,"['Washer', 'Dedicated workspace', 'Shampoo', 'Essentials', 'Lock on bedroom door', 'Hair dryer', 'Kitchen', 'Hangers', 'First aid kit', 'Dryer', 'Fire extinguisher', 'Wifi', 'Hot water', 'Long term stays allowed']",260,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
1163094,Testaccio with garden & ruins view,6370673,2013-05-13,Rome/ Lazio/ Italy,,,,1.0,t,I Centro Storico,,Rome,41.88087,12.47207,Entire apartment,Entire place,4,1.0,"['Elevator', 'Shampoo', 'Washer', 'TV', 'Dedicated workspace', 'Fire extinguisher', 'Long term stays allowed', 'Wifi', 'Essentials', 'Hair dryer', 'Air conditioning', 'First aid kit', 'Hangers', 'Iron', 'Kitchen', 'Heating']",75,3,1000,98.0,10.0,10.0,10.0,10.0,9.0,10.0,t
6916845,Charming 24m2 apartment,13264782,2014-03-18,La Celle-Saint-Cloud/ Ile-de-France/ France,,,,1.0,t,Popincourt,,Paris,48.86191,2.37427,Entire apartment,Entire place,2,,"['Heating', 'Kitchen', 'Essentials', 'Washer', 'Smoke alarm', 'Wifi', 'Long term stays allowed']",65,3,1125,96.0,10.0,10.0,10.0,10.0,10.0,10.0,f
14851998,"Renardo Volpe, 1Ch/1Sdb, 2 personnes",52747859,2015-12-30,Paris/ Ile-de-France/ France,within a day,0.75,0.83,19.0,t,Hotel-de-Ville,,Paris,48.85774,2.35195,Entire apartment,Entire place,2,1.0,"['Fire extinguisher', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Washer', 'Hangers', 'Smoke alarm', 'Wifi', 'Cooking basics', 'Elevator', 'Long term stays allowed', 'Dedicated workspace']",130,91,1125,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f
33151019,Lovely  3 rooms apartment close Trastevere Station,13331165,2014-03-20,Rome/ Lazio/ Italy,within an hour,0.98,0.96,35.0,t,XII Monte Verde,,Rome,41.86968,12.44768,Entire apartment,Entire place,6,3.0,"['Dishwasher', 'Body soap', 'Washer', 'Dedicated workspace', 'Microwave', 'Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Hot water kettle', 'Kitchen', 'Heating', 'Crib', 'TV', 'Patio or balcony', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Free street parking', 'Extra pillows and blankets', 'Oven', 'Elevator', 'Shampoo', 'Bidet', 'Essentials', 'Bed linens']",66,1,1125,99.0,10.0,10.0,10.0,10.0,9.0,10.0,t
22307086,Lovely room in a charming Surry Hills terrasse,17130449,2014-06-22,Toulouse/ Occitanie/ France,,,,1.0,t,Sydney,,Sydney,-33.88478,151.21223,Private room in house,Private room,1,1.0,"['Washer', 'Iron', 'Microwave', 'Long term stays allowed', 'Patio or balcony', 'Garden or backyard', 'Hot water', 'Dryer', 'Essentials', 'Host greets you', 'Kitchen', 'Hangers', 'Oven', 'Refrigerator', 'Cooking basics', 'Coffee maker', 'Wifi', 'Hair dryer', 'Smoke alarm', 'Stove']",50,1,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
13666655,"No coracao do Rio, entre a Lapa e Santa Teresa.",79465410,2016-06-23,Rio de Janeiro/ State of Rio de Janeiro/ Brazil,,,,1.0,t,Santa Teresa,,Rio de Janeiro,-22.91718,-43.18524,Private room in apartment,Private room,2,1.0,"['Elevator', 'Kitchen', 'Washer', 'Long term stays allowed', 'Essentials', 'Breakfast', 'TV', 'Iron', 'Wifi', 'Fire extinguisher', 'Hangers', 'Shampoo', 'Cable TV']",161,1,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
12914478,Beautiful suite near Spanish Steps! (Netflix),69610757,2016-04-30,Rome/ Lazio/ Italy,within a few hours,0.9,0.94,5.0,t,I Centro Storico,,Rome,41.90882,12.47845,Entire apartment,Entire place,3,1.0,"['Paid parking off premises', 'Hot water', 'Cable TV', 'Dishes and silverware', 'Shampoo', 'TV', 'Dedicated workspace', 'Private entrance', 'Cooking basics', 'Long term stays allowed', 'Wifi', 'Essentials', 'Hair dryer', 'Air conditioning', 'Hangers', 'Bed linens', 'Kitchen', 'Refrigerator', 'Heating']",85,1,1123,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t
43079854,Family Apt w/Big BalconyÃ¢ÅÂ«Wifi Ã¢ÅÂ«Pet Friendly,283498077,2019-08-06,Sydney/ New South Wales/ Australia,,,,33.0,t,Rockdale,,Sydney,-33.93687,151.14773,Entire apartment,Entire place,4,2.0,"['Patio or balcony', 'Lockbox', 'Freezer', 'Portable fans', 'Washer \u2013\u00a0In unit', 'Bed linens', 'Shampoo', 'Haier refrigerator', 'Hair dryer', 'Coffee maker', 'TV', 'Fire extinguisher', 'Body soap', 'Iron', 'Luggage dropoff allowed', 'Essentials', 'Single level home', 'Cooking basics', 'Dryer \u2013\u00a0In unit', 'First aid kit', 'Fisher & Paykel stainless steel oven', 'Conditioner', 'Private entrance', 'Shower gel', 'Extra pillows and blankets', 'Kitchen', 'Dishwasher', 'Carbon monoxide alarm', 'Central heating', 'Long term stays allowed', 'Microwave', 'Hot water', 'Free street parking', 'Dedicated workspace', 'Dishes and silverware', 'Hangers', 'Fisher & Paykel stainless steel induction stove', 'Central air conditioning', 'Bathtub', 'Wifi', 'Smoke alarm']",90,2,90,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f
677751,Bed and breakfast Casa Orietta near St Peter,3447554,2012-09-02,Rome/ Lazio/ Italy,,,1.0,1.0,t,XIII Aurelia,,Rome,41.8931,12.44526,Private room in bed and breakfast,Private room,3,1.0,"['Lock on bedroom door', 'Shampoo', 'Breakfast', 'TV', 'Patio or balcony', 'Fire extinguisher', 'Cooking basics', 'Wifi', 'Stove', 'Long term stays allowed', 'Air conditioning', 'First aid kit', 'Hot water', 'Kitchen', 'Free street parking', 'Heating']",47,2,30,93.0,10.0,10.0,10.0,10.0,9.0,10.0,t
21119067,"An artist studio, a garden, center of Paris",152316525,2017-09-27,Paris/ Ile-de-France/ France,,,0.75,1.0,t,Temple,,Paris,48.86364,2.35604,Entire apartment,Entire place,2,1.0,"['Essentials', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'TV', 'Iron', 'Dryer', 'Dishes and silverware', 'Private entrance', 'Ethernet connection', 'Heating', 'Kitchen', 'Hair dryer', 'Washer', 'Cable TV', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Carbon monoxide alarm']",130,2,4,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
8740004,Beau studio au cÃâur de Paris 15,2098490,2012-04-09,Paris/ Ile-de-France/ France,within an hour,1.0,0.93,1.0,t,Vaugirard,,Paris,48.83307,2.28917,Entire apartment,Entire place,2,,"['Shampoo', 'Dishes and silverware', 'Heating', 'TV', 'Kitchen', 'Essentials', 'Hair dryer', 'Coffee maker', 'Stove', 'Refrigerator', 'Hot water', 'Smoke alarm', 'Microwave', 'Free parking on premises', 'Wifi', 'Cooking basics', 'Elevator', 'Long term stays allowed', 'Host greets you']",69,1,1125,95.0,10.0,10.0,10.0,10.0,10.0,10.0,f
22885786,Quarto silencioso com banheiro privativo.,96729309,2016-09-25,Tijuca/ State of Rio de Janeiro/ Brazil,within a day,1.0,0.5,1.0,t,Tijuca,,Rio de Janeiro,-22.92903,-43.24316,Private room in apartment,Private room,2,1.0,"['Air conditioning', 'Essentials', 'Luggage dropoff allowed', 'Paid parking off premises', 'Hangers', 'Coffee maker', 'Washer', 'Bed linens', 'Hot water', 'Long term stays allowed', 'Microwave', 'Refrigerator', 'Wifi', 'Iron', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Hair dryer', 'Free street parking', 'Host greets you', 'Elevator', 'Kitchen', 'TV', 'Oven', 'Shampoo', 'First aid kit', 'Fire extinguisher', 'Lock on bedroom door']",50,1,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
43910992,Cozy apartment,194646286,2018-06-10,Rome/ Lazio/ Italy,within a day,1.0,0.78,3.0,t,I Centro Storico,,Rome,41.89442,12.50213,Entire apartment,Entire place,6,3.0,"['Washer', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Private entrance', 'Cooking basics', 'Wifi', 'Stove', 'Hair dryer', 'Kitchen', 'Heating', 'Baking sheet', 'TV', 'Patio or balcony', 'Air conditioning', 'Hot water', 'Long term stays allowed', 'Free street parking', 'Free parking on premises', 'Oven', 'Elevator', 'Shampoo', 'Single level home', 'Essentials']",100,1,30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
13494532,"*Cozy apt Manhattan,Near Central Park !*",77355562,2016-06-12,New York/ New York/ United States,,,,1.0,t,Upper East Side,Manhattan,New York,40.76912,-73.95185,Private room in apartment,Private room,2,1.0,"['First aid kit', 'Hair dryer', 'Hot tub', 'Iron', 'Essentials', 'Hangers', 'Washer', 'TV', 'Smoke alarm', 'Dryer', 'Shampoo', 'Cable TV', 'Heating', 'Fire extinguisher', 'Dedicated workspace', 'Wifi', 'Microwave', 'Air conditioning', 'Kitchen']",85,1,14,98.0,10.0,10.0,10.0,10.0,10.0,10.0,f
39487415,Chic private room in historic Brooklyn townhouse,117645326,2017-02-22,New York/ New York/ United States,within a few hours,1.0,1.0,0.0,t,Crown Heights,Brooklyn,New York,40.66377,-73.95543,Private room in townhouse,Private room,1,1.0,"['Refrigerator', 'Shampoo', 'Air conditioning', 'Free street parking', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Host greets you', 'Fire extinguisher', 'Hot water', 'Extra pillows and blankets', 'Hair dryer', 'Bed linens', 'Essentials', 'Dishes and silverware', 'Dishwasher', 'Lock on bedroom door', 'Wifi', 'Heating', 'Stove', 'Garden or backyard', 'Carbon monoxide alarm']",71,3,8,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
29832671,"WE'RE OPEN: Fast WiFi, Private Bathroom, A/C!",96359104,2016-09-22,Rome/ Lazio/ Italy,within an hour,1.0,1.0,3.0,t,I Centro Storico,,Rome,41.91575,12.45299,Room in bed and breakfast,Hotel room,2,1.0,"['Paid parking off premises', 'Dedicated workspace', 'Microwave', 'Fire extinguisher', 'Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Host greets you', 'Wifi', 'Hair dryer', 'Breakfast', 'Heating', 'TV', 'Smoke alarm', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Elevator', 'Shampoo', 'Essentials', 'First aid kit', 'Bed linens', 'Room-darkening shades']",27,1,365,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
15493058,"Elegant Apartment near Colisseum WiFi, A/C,Netflix",36772885,2015-06-26,Rome/ Lazio/ Italy,within an hour,1.0,1.0,5.0,t,I Centro Storico,,Rome,41.89261,12.50708,Entire apartment,Entire place,4,1.0,"['Paid parking off premises', 'Dedicated workspace', 'Hangers', 'Iron', 'Refrigerator', 'Dishes and silverware', 'Private entrance', 'Cooking basics', 'Bathtub', 'Wifi', 'Stove', 'Hair dryer', 'Host greets you', 'Kitchen', 'Heating', 'Garden or backyard', 'Crib', 'TV', 'Smoke alarm', 'Air conditioning', 'Coffee maker', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Oven', 'Elevator', 'Shampoo', 'Bed linens', 'Essentials', 'Paid parking on premises', 'Carbon monoxide alarm']",90,3,30,95.0,10.0,10.0,10.0,10.0,9.0,10.0,t
17551008,Charmant studio refait ÃÂ  neuf 13eme,23033985,2014-10-27,Paris/ Ile-de-France/ France,,,,1.0,t,Gobelins,,Paris,48.82677,2.36376,Entire apartment,Entire place,2,,"['Paid parking off premises', 'Iron', 'Shampoo', 'Lockbox', 'Heating', 'Hair dryer', 'Smoke alarm', 'Kitchen', 'Hot water', 'Essentials', 'Long term stays allowed', 'TV']",60,2,1125,100.0,10.0,10.0,10.0,10.0,9.0,10.0,f
20271739,Charming Luxury Loft near Barclay & Green Building,147513,2010-06-18,Brooklyn/ New York/ United States,,,1.0,2.0,t,Gowanus,Brooklyn,New York,40.6792,-73.98517,Entire apartment,Entire place,7,2.0,"['Fireplace guards', 'Refrigerator', 'Microwave', 'Shampoo', 'Air conditioning', 'Free street parking', 'Bathtub', 'Kitchen', 'Coffee maker', 'Oven', 'Iron', 'Hangers', 'Smoke alarm', 'Washer', 'Dedicated workspace', 'Dryer', 'Fire extinguisher', 'Shower gel', 'Hot water', 'Long term stays allowed', 'Extra pillows and blankets', 'Lockbox', 'Hair dryer', 'Bed linens', 'Essentials', 'Dishes and silverware', 'TV', 'Dishwasher', 'Wifi', 'Cable TV', 'Heating', 'Paid parking off premises', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Private entrance', 'Carbon monoxide alarm']",224,30,45,99.0,10.0,10.0,10.0,10.0,10.0,10.0,f
